Identifiant du compteur;Jour;Nom du compteur;Comptage relevé;Anomalie;Valeur modélisée
881;2019-11-15;Chaussée de la Madeleine;3803;NA;3315
881;2019-11-20;Chaussée de la Madeleine;3561;NA;3320
881;2019-11-25;Chaussée de la Madeleine;3091;NA;3130
881;2019-11-27;Chaussée de la Madeleine;2585;1;3359
881;2019-11-28;Chaussée de la Madeleine;3157;NA;3507
881;2019-12-03;Chaussée de la Madeleine;3208;NA;3460
881;2019-12-11;Chaussée de la Madeleine;3203;NA;3173
881;2019-12-15;Chaussée de la Madeleine;1596;NA;1689
881;2019-12-18;Chaussée de la Madeleine;4074;1;2884
881;2019-12-22;Chaussée de la Madeleine;1003;NA;1389
785;2014-01-08;Cours_Des_50_Otages_Sud;2781;NA;2119
785;2014-01-12;Cours_Des_50_Otages_Sud;1096;NA;445
785;2014-01-13;Cours_Des_50_Otages_Sud;2317;NA;2110
785;2014-01-20;Cours_Des_50_Otages_Sud;2733;NA;2454
785;2014-01-26;Cours_Des_50_Otages_Sud;542;NA;814
785;2014-01-27;Cours_Des_50_Otages_Sud;2003;NA;2367
785;2014-02-18;Cours_Des_50_Otages_Sud;2792;NA;2242
785;2014-02-22;Cours_Des_50_Otages_Sud;708;NA;1012
785;2014-02-28;Cours_Des_50_Otages_Sud;2018;NA;2744
785;2014-03-07;Cours_Des_50_Otages_Sud;2426;NA;2914
785;2014-03-09;Cours_Des_50_Otages_Sud;1822;NA;870
785;2014-03-17;Cours_Des_50_Otages_Sud;2889;NA;2362
785;2014-03-18;Cours_Des_50_Otages_Sud;3317;NA;2781
785;2014-04-04;Cours_Des_50_Otages_Sud;3299;NA;3131
785;2014-04-05;Cours_Des_50_Otages_Sud;1842;NA;1731
785;2014-04-11;Cours_Des_50_Otages_Sud;3648;NA;3338
785;2014-04-20;Cours_Des_50_Otages_Sud;1265;NA;1232
785;2014-04-21;Cours_Des_50_Otages_Sud;1340;NA;866
785;2014-05-04;Cours_Des_50_Otages_Sud;1604;NA;944
785;2014-05-13;Cours_Des_50_Otages_Sud;3312;NA;3232
785;2014-06-10;Cours_Des_50_Otages_Sud;3701;NA;3813
785;2014-06-18;Cours_Des_50_Otages_Sud;3632;NA;3708
785;2014-07-02;Cours_Des_50_Otages_Sud;4256;NA;3787
785;2014-07-20;Cours_Des_50_Otages_Sud;1248;NA;1374
785;2014-08-21;Cours_Des_50_Otages_Sud;3079;NA;2651
785;2014-08-22;Cours_Des_50_Otages_Sud;2488;NA;2639
785;2014-08-24;Cours_Des_50_Otages_Sud;1469;NA;728
785;2014-08-30;Cours_Des_50_Otages_Sud;2968;NA;1863
785;2014-09-04;Cours_Des_50_Otages_Sud;3664;NA;3867
785;2014-09-10;Cours_Des_50_Otages_Sud;3872;NA;4235
785;2014-09-13;Cours_Des_50_Otages_Sud;2798;NA;3022
785;2014-09-28;Cours_Des_50_Otages_Sud;2243;NA;2232
785;2014-10-24;Cours_Des_50_Otages_Sud;3602;NA;3796
785;2014-10-26;Cours_Des_50_Otages_Sud;1709;NA;1723
785;2014-11-03;Cours_Des_50_Otages_Sud;1640;NA;3080
785;2014-11-19;Cours_Des_50_Otages_Sud;3744;NA;3133
785;2014-11-29;Cours_Des_50_Otages_Sud;682;NA;1996
785;2014-12-23;Cours_Des_50_Otages_Sud;2461;NA;2255
785;2015-01-01;Cours_Des_50_Otages_Sud;565;NA;409
785;2015-01-07;Cours_Des_50_Otages_Sud;3413;NA;2321
785;2015-01-13;Cours_Des_50_Otages_Sud;2349;NA;2818
785;2015-01-19;Cours_Des_50_Otages_Sud;2822;NA;2716
785;2015-01-21;Cours_Des_50_Otages_Sud;2687;NA;3154
785;2015-01-26;Cours_Des_50_Otages_Sud;2345;NA;2707
785;2015-01-31;Cours_Des_50_Otages_Sud;1684;NA;1493
785;2015-02-02;Cours_Des_50_Otages_Sud;1100;NA;2360
785;2015-02-15;Cours_Des_50_Otages_Sud;1077;NA;419
785;2015-02-26;Cours_Des_50_Otages_Sud;2282;NA;3006
785;2015-03-09;Cours_Des_50_Otages_Sud;3216;NA;2756
785;2015-03-20;Cours_Des_50_Otages_Sud;1946;NA;3084
785;2015-03-29;Cours_Des_50_Otages_Sud;772;NA;1148
785;2015-04-04;Cours_Des_50_Otages_Sud;1767;NA;1978
785;2015-04-08;Cours_Des_50_Otages_Sud;4273;NA;3495
785;2015-04-10;Cours_Des_50_Otages_Sud;3525;NA;3610
785;2015-05-07;Cours_Des_50_Otages_Sud;4049;NA;3392
785;2015-05-18;Cours_Des_50_Otages_Sud;2980;NA;3340
785;2015-05-19;Cours_Des_50_Otages_Sud;3599;NA;3823
785;2015-06-04;Cours_Des_50_Otages_Sud;5496;NA;4278
785;2015-06-14;Cours_Des_50_Otages_Sud;1000;NA;2042
785;2015-06-22;Cours_Des_50_Otages_Sud;4179;NA;3618
785;2015-06-26;Cours_Des_50_Otages_Sud;4742;NA;4104
785;2015-06-28;Cours_Des_50_Otages_Sud;2092;NA;2074
785;2015-07-04;Cours_Des_50_Otages_Sud;2624;NA;2707
785;2015-07-05;Cours_Des_50_Otages_Sud;1840;NA;2096
785;2015-07-16;Cours_Des_50_Otages_Sud;4693;NA;3973
785;2015-07-19;Cours_Des_50_Otages_Sud;2167;NA;1728
785;2015-08-08;Cours_Des_50_Otages_Sud;2125;NA;1328
785;2015-08-11;Cours_Des_50_Otages_Sud;2996;NA;2670
785;2015-08-12;Cours_Des_50_Otages_Sud;2813;NA;2618
785;2015-08-22;Cours_Des_50_Otages_Sud;2494;NA;1481
785;2015-09-10;Cours_Des_50_Otages_Sud;5251;NA;4645
785;2015-09-11;Cours_Des_50_Otages_Sud;4775;NA;4640
785;2015-09-12;Cours_Des_50_Otages_Sud;2539;NA;3258
785;2015-10-03;Cours_Des_50_Otages_Sud;NA;NA;2919
785;2015-10-04;Cours_Des_50_Otages_Sud;NA;NA;2271
785;2015-10-06;Cours_Des_50_Otages_Sud;992;1;4222
785;2015-10-14;Cours_Des_50_Otages_Sud;4411;NA;4049
785;2015-10-17;Cours_Des_50_Otages_Sud;2855;NA;2669
785;2015-10-22;Cours_Des_50_Otages_Sud;3792;NA;4175
785;2015-10-27;Cours_Des_50_Otages_Sud;NA;NA;4027
785;2015-10-31;Cours_Des_50_Otages_Sud;NA;NA;2509
785;2015-11-10;Cours_Des_50_Otages_Sud;4457;NA;3556
785;2015-11-17;Cours_Des_50_Otages_Sud;2907;NA;3449
785;2015-11-24;Cours_Des_50_Otages_Sud;2745;NA;3568
785;2015-11-28;Cours_Des_50_Otages_Sud;2157;NA;2263
785;2015-12-02;Cours_Des_50_Otages_Sud;4056;NA;3705
785;2015-12-16;Cours_Des_50_Otages_Sud;3518;NA;3091
785;2016-01-17;Cours_Des_50_Otages_Sud;1323;NA;1328
785;2016-01-19;Cours_Des_50_Otages_Sud;3467;NA;3435
785;2016-01-26;Cours_Des_50_Otages_Sud;3598;NA;3441
785;2016-01-29;Cours_Des_50_Otages_Sud;3431;NA;3345
785;2016-02-14;Cours_Des_50_Otages_Sud;1417;NA;697
785;2016-02-15;Cours_Des_50_Otages_Sud;2699;NA;2300
785;2016-02-18;Cours_Des_50_Otages_Sud;2558;NA;2906
785;2016-03-05;Cours_Des_50_Otages_Sud;2054;NA;2050
785;2016-03-13;Cours_Des_50_Otages_Sud;2117;NA;1414
785;2016-03-15;Cours_Des_50_Otages_Sud;4070;NA;3405
785;2016-03-18;Cours_Des_50_Otages_Sud;4162;NA;3389
785;2016-03-31;Cours_Des_50_Otages_Sud;2527;NA;3654
785;2016-04-03;Cours_Des_50_Otages_Sud;1418;NA;1655
785;2016-04-17;Cours_Des_50_Otages_Sud;2413;NA;1875
785;2016-04-18;Cours_Des_50_Otages_Sud;4309;NA;3447
785;2016-05-10;Cours_Des_50_Otages_Sud;4385;NA;3710
785;2016-05-22;Cours_Des_50_Otages_Sud;1513;NA;2272
785;2016-06-01;Cours_Des_50_Otages_Sud;NA;NA;4454
785;2016-07-05;Cours_Des_50_Otages_Sud;0;NA;4417
785;2016-08-01;Cours_Des_50_Otages_Sud;0;NA;2892
785;2016-08-04;Cours_Des_50_Otages_Sud;0;NA;3275
785;2016-08-09;Cours_Des_50_Otages_Sud;0;NA;3011
785;2016-08-19;Cours_Des_50_Otages_Sud;0;NA;3125
785;2016-08-26;Cours_Des_50_Otages_Sud;56;1;3594
785;2016-09-08;Cours_Des_50_Otages_Sud;0;NA;4885
785;2016-09-12;Cours_Des_50_Otages_Sud;0;NA;4608
785;2016-09-24;Cours_Des_50_Otages_Sud;0;NA;3622
785;2016-10-01;Cours_Des_50_Otages_Sud;0;NA;3312
785;2016-10-05;Cours_Des_50_Otages_Sud;0;NA;4532
785;2016-10-06;Cours_Des_50_Otages_Sud;0;NA;4634
785;2016-10-09;Cours_Des_50_Otages_Sud;0;NA;2450
785;2016-10-10;Cours_Des_50_Otages_Sud;0;NA;4025
785;2016-10-13;Cours_Des_50_Otages_Sud;0;NA;4526
785;2016-10-27;Cours_Des_50_Otages_Sud;NA;NA;4455
785;2016-11-20;Cours_Des_50_Otages_Sud;0;NA;1827
785;2016-12-02;Cours_Des_50_Otages_Sud;0;NA;4135
785;2016-12-11;Cours_Des_50_Otages_Sud;0;NA;1800
785;2016-12-18;Cours_Des_50_Otages_Sud;0;NA;1243
785;2016-12-20;Cours_Des_50_Otages_Sud;0;NA;3102
785;2016-12-31;Cours_Des_50_Otages_Sud;0;NA;1299
785;2017-01-17;Cours_Des_50_Otages_Sud;0;NA;3768
785;2017-01-24;Cours_Des_50_Otages_Sud;0;NA;3858
785;2017-02-14;Cours_Des_50_Otages_Sud;0;NA;3122
785;2017-02-16;Cours_Des_50_Otages_Sud;0;NA;3260
785;2017-02-18;Cours_Des_50_Otages_Sud;0;NA;1822
785;2017-02-20;Cours_Des_50_Otages_Sud;0;NA;2894
785;2017-02-23;Cours_Des_50_Otages_Sud;0;NA;3572
785;2017-03-02;Cours_Des_50_Otages_Sud;0;NA;3885
785;2017-03-07;Cours_Des_50_Otages_Sud;0;NA;3883
785;2017-03-20;Cours_Des_50_Otages_Sud;0;NA;3328
785;2017-04-04;Cours_Des_50_Otages_Sud;0;NA;4120
785;2017-04-05;Cours_Des_50_Otages_Sud;0;NA;4120
785;2017-04-08;Cours_Des_50_Otages_Sud;0;NA;2844
785;2017-04-29;Cours_Des_50_Otages_Sud;0;NA;2598
785;2017-05-01;Cours_Des_50_Otages_Sud;0;NA;2316
785;2017-05-03;Cours_Des_50_Otages_Sud;0;NA;3940
785;2017-05-10;Cours_Des_50_Otages_Sud;0;NA;4090
785;2017-05-12;Cours_Des_50_Otages_Sud;0;NA;4239
785;2017-05-22;Cours_Des_50_Otages_Sud;0;NA;4284
785;2017-05-30;Cours_Des_50_Otages_Sud;0;NA;4919
785;2017-06-03;Cours_Des_50_Otages_Sud;0;NA;3507
785;2017-06-07;Cours_Des_50_Otages_Sud;0;NA;4842
785;2017-06-12;Cours_Des_50_Otages_Sud;0;NA;4384
785;2017-06-26;Cours_Des_50_Otages_Sud;0;NA;4394
785;2017-06-29;Cours_Des_50_Otages_Sud;0;NA;4944
785;2017-07-10;Cours_Des_50_Otages_Sud;NA;NA;4363
785;2017-07-22;Cours_Des_50_Otages_Sud;0;NA;2913
785;2017-07-24;Cours_Des_50_Otages_Sud;0;NA;3788
785;2017-08-02;Cours_Des_50_Otages_Sud;0;NA;3690
785;2017-08-24;Cours_Des_50_Otages_Sud;0;NA;3923
785;2017-08-30;Cours_Des_50_Otages_Sud;0;NA;4327
785;2017-09-11;Cours_Des_50_Otages_Sud;0;NA;4986
785;2017-09-28;Cours_Des_50_Otages_Sud;0;NA;5411
785;2017-10-01;Cours_Des_50_Otages_Sud;0;NA;3157
785;2017-10-05;Cours_Des_50_Otages_Sud;0;NA;5115
785;2017-10-08;Cours_Des_50_Otages_Sud;0;NA;2916
785;2017-10-09;Cours_Des_50_Otages_Sud;0;NA;4487
785;2017-11-01;Cours_Des_50_Otages_Sud;0;NA;3206
785;2017-11-11;Cours_Des_50_Otages_Sud;0;NA;1173
785;2017-11-15;Cours_Des_50_Otages_Sud;0;NA;4212
785;2017-11-17;Cours_Des_50_Otages_Sud;0;NA;4275
785;2017-11-26;Cours_Des_50_Otages_Sud;0;NA;2420
785;2017-12-04;Cours_Des_50_Otages_Sud;0;NA;4114
785;2018-01-02;Cours_Des_50_Otages_Sud;1953;NA;3206
785;2018-01-14;Cours_Des_50_Otages_Sud;2062;NA;2003
785;2018-02-21;Cours_Des_50_Otages_Sud;4571;NA;3767
785;2018-02-25;Cours_Des_50_Otages_Sud;1775;NA;1989
785;2018-03-06;Cours_Des_50_Otages_Sud;2886;NA;4315
785;2018-03-25;Cours_Des_50_Otages_Sud;2512;NA;2207
785;2018-03-28;Cours_Des_50_Otages_Sud;3447;NA;4258
785;2018-04-12;Cours_Des_50_Otages_Sud;4927;NA;4870
785;2018-04-16;Cours_Des_50_Otages_Sud;5054;NA;4347
785;2018-04-30;Cours_Des_50_Otages_Sud;2728;NA;4011
785;2018-05-10;Cours_Des_50_Otages_Sud;2675;NA;2753
785;2018-05-12;Cours_Des_50_Otages_Sud;1670;NA;3232
785;2018-05-18;Cours_Des_50_Otages_Sud;6109;NA;4978
785;2018-05-22;Cours_Des_50_Otages_Sud;6232;NA;5147
785;2018-05-26;Cours_Des_50_Otages_Sud;3428;NA;3875
785;2018-06-05;Cours_Des_50_Otages_Sud;5374;NA;5349
785;2018-06-14;Cours_Des_50_Otages_Sud;5504;NA;5335
785;2018-06-24;Cours_Des_50_Otages_Sud;2857;NA;3225
785;2018-07-15;Cours_Des_50_Otages_Sud;2960;NA;3074
785;2018-07-21;Cours_Des_50_Otages_Sud;2937;NA;3417
785;2018-07-24;Cours_Des_50_Otages_Sud;5422;NA;4671
785;2018-07-26;Cours_Des_50_Otages_Sud;5296;NA;4654
785;2018-07-29;Cours_Des_50_Otages_Sud;1792;NA;2370
785;2018-08-03;Cours_Des_50_Otages_Sud;4215;NA;4153
785;2018-08-14;Cours_Des_50_Otages_Sud;3942;NA;3847
785;2018-08-16;Cours_Des_50_Otages_Sud;4107;NA;3964
785;2018-08-17;Cours_Des_50_Otages_Sud;4060;NA;3916
785;2018-08-22;Cours_Des_50_Otages_Sud;4893;NA;4072
785;2018-08-28;Cours_Des_50_Otages_Sud;5871;NA;4583
785;2018-08-31;Cours_Des_50_Otages_Sud;6425;NA;4898
785;2018-09-05;Cours_Des_50_Otages_Sud;6668;NA;5329
785;2018-09-13;Cours_Des_50_Otages_Sud;6642;NA;6032
785;2018-09-14;Cours_Des_50_Otages_Sud;7117;NA;6001
785;2018-09-17;Cours_Des_50_Otages_Sud;6445;NA;5610
785;2018-09-28;Cours_Des_50_Otages_Sud;7118;NA;5784
785;2018-10-01;Cours_Des_50_Otages_Sud;6358;NA;5190
785;2018-10-06;Cours_Des_50_Otages_Sud;2798;NA;4014
785;2018-10-15;Cours_Des_50_Otages_Sud;5902;NA;4869
785;2018-11-02;Cours_Des_50_Otages_Sud;3768;NA;5091
785;2018-11-10;Cours_Des_50_Otages_Sud;2299;NA;3359
785;2018-11-11;Cours_Des_50_Otages_Sud;1385;NA;998
785;2018-11-22;Cours_Des_50_Otages_Sud;5208;NA;4845
785;2018-12-02;Cours_Des_50_Otages_Sud;1166;1;2954
785;2018-12-15;Cours_Des_50_Otages_Sud;1675;NA;3013
785;2019-01-11;Cours_Des_50_Otages_Sud;5247;NA;4228
785;2019-01-12;Cours_Des_50_Otages_Sud;2640;NA;2868
785;2019-01-19;Cours_Des_50_Otages_Sud;2644;NA;3275
785;2019-01-27;Cours_Des_50_Otages_Sud;NA;NA;2624
785;2019-01-30;Cours_Des_50_Otages_Sud;NA;NA;4468
785;2019-02-23;Cours_Des_50_Otages_Sud;NA;NA;2897
785;2019-03-03;Cours_Des_50_Otages_Sud;NA;NA;2643
785;2019-03-07;Cours_Des_50_Otages_Sud;NA;NA;4832
785;2019-03-09;Cours_Des_50_Otages_Sud;NA;NA;3329
785;2019-03-10;Cours_Des_50_Otages_Sud;NA;NA;2718
785;2019-03-21;Cours_Des_50_Otages_Sud;NA;NA;4709
785;2019-03-29;Cours_Des_50_Otages_Sud;NA;NA;4756
785;2019-04-08;Cours_Des_50_Otages_Sud;NA;NA;4666
785;2019-04-09;Cours_Des_50_Otages_Sud;NA;NA;5127
785;2019-05-03;Cours_Des_50_Otages_Sud;NA;NA;4854
785;2019-05-06;Cours_Des_50_Otages_Sud;NA;NA;4421
785;2019-05-12;Cours_Des_50_Otages_Sud;NA;NA;3021
785;2019-05-16;Cours_Des_50_Otages_Sud;NA;NA;5337
785;2019-05-25;Cours_Des_50_Otages_Sud;NA;NA;4245
785;2019-05-27;Cours_Des_50_Otages_Sud;NA;NA;5283
785;2019-07-02;Cours_Des_50_Otages_Sud;0;NA;5710
785;2019-07-03;Cours_Des_50_Otages_Sud;0;NA;5674
785;2019-07-17;Cours_Des_50_Otages_Sud;0;NA;5396
785;2019-07-18;Cours_Des_50_Otages_Sud;0;NA;5486
785;2019-08-07;Cours_Des_50_Otages_Sud;0;NA;4339
785;2019-08-09;Cours_Des_50_Otages_Sud;0;NA;4339
785;2019-08-12;Cours_Des_50_Otages_Sud;0;NA;3828
785;2019-08-13;Cours_Des_50_Otages_Sud;0;NA;4253
785;2019-08-14;Cours_Des_50_Otages_Sud;0;NA;4214
785;2019-08-15;Cours_Des_50_Otages_Sud;0;NA;4068
785;2019-08-18;Cours_Des_50_Otages_Sud;0;NA;2297
785;2019-08-23;Cours_Des_50_Otages_Sud;0;NA;4588
785;2019-09-23;Cours_Des_50_Otages_Sud;0;NA;5946
785;2019-09-28;Cours_Des_50_Otages_Sud;0;NA;4764
785;2019-10-06;Cours_Des_50_Otages_Sud;0;NA;3820
785;2019-10-12;Cours_Des_50_Otages_Sud;0;NA;4308
785;2019-10-15;Cours_Des_50_Otages_Sud;0;NA;5707
785;2019-11-05;Cours_Des_50_Otages_Sud;0;NA;5367
785;2019-11-16;Cours_Des_50_Otages_Sud;0;NA;3667
785;2019-12-13;Cours_Des_50_Otages_Sud;5410;NA;5033
785;2019-12-15;Cours_Des_50_Otages_Sud;2441;NA;2832
785;2019-12-17;Cours_Des_50_Otages_Sud;4208;NA;4686
785;2019-12-26;Cours_Des_50_Otages_Sud;2358;1;4142
669;2014-01-02;De_Gaulle_vers_Nord;149;NA;248
669;2014-01-04;De_Gaulle_vers_Nord;57;NA;0
669;2014-01-16;De_Gaulle_vers_Nord;267;NA;338
669;2014-02-04;De_Gaulle_vers_Nord;290;NA;294
669;2014-02-18;De_Gaulle_vers_Nord;335;NA;285
669;2014-02-25;De_Gaulle_vers_Nord;298;NA;303
669;2014-02-28;De_Gaulle_vers_Nord;249;NA;266
669;2014-03-08;De_Gaulle_vers_Nord;130;NA;17
669;2014-03-12;De_Gaulle_vers_Nord;325;NA;327
669;2014-03-21;De_Gaulle_vers_Nord;319;NA;310
669;2014-03-24;De_Gaulle_vers_Nord;309;NA;328
669;2014-03-31;De_Gaulle_vers_Nord;333;NA;337
669;2014-04-08;De_Gaulle_vers_Nord;404;NA;374
669;2014-04-12;De_Gaulle_vers_Nord;152;NA;68
669;2014-04-14;De_Gaulle_vers_Nord;410;NA;352
669;2014-04-21;De_Gaulle_vers_Nord;120;NA;58
669;2014-05-16;De_Gaulle_vers_Nord;472;NA;419
669;2014-05-25;De_Gaulle_vers_Nord;77;NA;87
669;2014-05-27;De_Gaulle_vers_Nord;397;NA;437
669;2014-06-06;De_Gaulle_vers_Nord;448;NA;414
669;2014-06-10;De_Gaulle_vers_Nord;411;NA;474
669;2014-06-11;De_Gaulle_vers_Nord;444;NA;468
669;2014-06-16;De_Gaulle_vers_Nord;441;NA;456
669;2014-06-20;De_Gaulle_vers_Nord;465;NA;442
669;2014-06-25;De_Gaulle_vers_Nord;483;NA;466
669;2014-07-05;De_Gaulle_vers_Nord;84;NA;127
669;2014-07-10;De_Gaulle_vers_Nord;378;NA;419
669;2014-07-24;De_Gaulle_vers_Nord;299;NA;363
669;2014-07-27;De_Gaulle_vers_Nord;130;NA;0
669;2014-07-28;De_Gaulle_vers_Nord;260;NA;310
669;2014-07-29;De_Gaulle_vers_Nord;326;NA;337
669;2014-08-12;De_Gaulle_vers_Nord;205;NA;294
669;2014-08-16;De_Gaulle_vers_Nord;124;NA;0
669;2014-08-28;De_Gaulle_vers_Nord;361;NA;409
669;2014-09-04;De_Gaulle_vers_Nord;503;NA;473
669;2014-09-28;De_Gaulle_vers_Nord;190;NA;143
669;2014-10-01;De_Gaulle_vers_Nord;0;NA;477
669;2014-10-06;De_Gaulle_vers_Nord;327;NA;440
669;2014-10-07;De_Gaulle_vers_Nord;366;NA;469
669;2014-10-12;De_Gaulle_vers_Nord;130;NA;104
669;2014-10-13;De_Gaulle_vers_Nord;441;NA;422
669;2014-10-16;De_Gaulle_vers_Nord;411;NA;444
669;2014-10-18;De_Gaulle_vers_Nord;191;NA;130
669;2014-10-19;De_Gaulle_vers_Nord;133;NA;86
669;2014-10-27;De_Gaulle_vers_Nord;300;NA;383
669;2014-10-28;De_Gaulle_vers_Nord;348;NA;412
669;2014-11-03;De_Gaulle_vers_Nord;239;NA;364
669;2014-11-06;De_Gaulle_vers_Nord;431;NA;389
669;2014-11-11;De_Gaulle_vers_Nord;59;NA;134
669;2014-12-12;De_Gaulle_vers_Nord;251;NA;315
669;2014-12-25;De_Gaulle_vers_Nord;34;NA;0
669;2015-01-01;De_Gaulle_vers_Nord;44;NA;71
669;2015-01-02;De_Gaulle_vers_Nord;102;NA;229
669;2015-01-07;De_Gaulle_vers_Nord;359;NA;298
669;2015-01-13;De_Gaulle_vers_Nord;285;NA;350
669;2015-01-16;De_Gaulle_vers_Nord;322;NA;320
669;2015-01-20;De_Gaulle_vers_Nord;313;NA;373
669;2015-01-25;De_Gaulle_vers_Nord;80;NA;13
669;2015-02-16;De_Gaulle_vers_Nord;158;NA;274
669;2015-02-17;De_Gaulle_vers_Nord;236;NA;308
669;2015-02-28;De_Gaulle_vers_Nord;90;NA;24
669;2015-03-07;De_Gaulle_vers_Nord;176;NA;40
669;2015-03-30;De_Gaulle_vers_Nord;288;NA;361
669;2015-04-18;De_Gaulle_vers_Nord;142;NA;111
669;2015-04-23;De_Gaulle_vers_Nord;381;NA;445
669;2015-04-25;De_Gaulle_vers_Nord;114;NA;148
669;2015-05-18;De_Gaulle_vers_Nord;398;NA;452
669;2015-06-04;De_Gaulle_vers_Nord;615;NA;475
669;2015-06-07;De_Gaulle_vers_Nord;204;NA;137
669;2015-06-10;De_Gaulle_vers_Nord;407;NA;490
669;2015-06-25;De_Gaulle_vers_Nord;550;NA;503
669;2015-06-30;De_Gaulle_vers_Nord;564;NA;487
669;2015-07-01;De_Gaulle_vers_Nord;367;NA;474
669;2015-07-13;De_Gaulle_vers_Nord;253;NA;409
669;2015-07-14;De_Gaulle_vers_Nord;223;NA;268
669;2015-07-18;De_Gaulle_vers_Nord;184;NA;113
669;2015-07-26;De_Gaulle_vers_Nord;50;NA;34
669;2015-08-04;De_Gaulle_vers_Nord;343;NA;338
669;2015-08-22;De_Gaulle_vers_Nord;169;NA;73
669;2015-08-24;De_Gaulle_vers_Nord;261;NA;371
669;2015-09-01;De_Gaulle_vers_Nord;524;NA;483
669;2015-09-06;De_Gaulle_vers_Nord;181;NA;171
669;2015-09-25;De_Gaulle_vers_Nord;483;NA;499
669;2015-10-03;De_Gaulle_vers_Nord;NA;NA;210
669;2015-10-07;De_Gaulle_vers_Nord;414;NA;501
669;2015-11-08;De_Gaulle_vers_Nord;175;NA;85
669;2015-11-11;De_Gaulle_vers_Nord;174;NA;173
669;2015-11-14;De_Gaulle_vers_Nord;191;NA;130
669;2015-11-26;De_Gaulle_vers_Nord;445;NA;473
669;2015-11-27;De_Gaulle_vers_Nord;372;NA;432
669;2015-11-28;De_Gaulle_vers_Nord;130;NA;167
669;2015-12-08;De_Gaulle_vers_Nord;NA;NA;449
669;2015-12-09;De_Gaulle_vers_Nord;NA;NA;432
669;2015-12-13;De_Gaulle_vers_Nord;NA;NA;56
669;2015-12-14;De_Gaulle_vers_Nord;406;NA;367
669;2015-12-18;De_Gaulle_vers_Nord;381;NA;318
669;2015-12-20;De_Gaulle_vers_Nord;72;NA;0
669;2015-12-21;De_Gaulle_vers_Nord;278;NA;308
669;2015-12-26;De_Gaulle_vers_Nord;97;NA;8
669;2016-01-02;De_Gaulle_vers_Nord;74;NA;22
669;2016-02-03;De_Gaulle_vers_Nord;404;NA;383
669;2016-02-04;De_Gaulle_vers_Nord;381;NA;386
669;2016-02-15;De_Gaulle_vers_Nord;284;NA;342
669;2016-03-30;De_Gaulle_vers_Nord;0;NA;464
669;2016-04-14;De_Gaulle_vers_Nord;269;NA;491
669;2016-04-15;De_Gaulle_vers_Nord;293;NA;452
669;2016-04-22;De_Gaulle_vers_Nord;437;NA;485
669;2016-05-08;De_Gaulle_vers_Nord;124;NA;0
669;2016-05-10;De_Gaulle_vers_Nord;496;NA;591
669;2016-05-11;De_Gaulle_vers_Nord;357;NA;580
669;2016-05-12;De_Gaulle_vers_Nord;513;NA;586
669;2016-05-22;De_Gaulle_vers_Nord;128;NA;205
669;2016-06-08;De_Gaulle_vers_Nord;565;NA;575
669;2016-06-24;De_Gaulle_vers_Nord;551;NA;551
669;2016-07-22;De_Gaulle_vers_Nord;NA;NA;448
669;2016-07-28;De_Gaulle_vers_Nord;486;NA;458
669;2016-08-20;De_Gaulle_vers_Nord;192;NA;150
669;2016-08-27;De_Gaulle_vers_Nord;273;NA;217
669;2016-09-21;De_Gaulle_vers_Nord;688;NA;626
669;2016-09-23;De_Gaulle_vers_Nord;678;NA;586
669;2016-10-09;De_Gaulle_vers_Nord;189;NA;232
669;2016-10-19;De_Gaulle_vers_Nord;576;NA;548
669;2016-10-21;De_Gaulle_vers_Nord;533;NA;507
669;2016-10-31;De_Gaulle_vers_Nord;NA;NA;490
669;2016-11-05;De_Gaulle_vers_Nord;NA;NA;200
669;2016-11-22;De_Gaulle_vers_Nord;498;NA;534
669;2016-12-08;De_Gaulle_vers_Nord;570;NA;505
669;2016-12-13;De_Gaulle_vers_Nord;567;NA;463
669;2016-12-25;De_Gaulle_vers_Nord;40;1;0
669;2016-12-28;De_Gaulle_vers_Nord;234;NA;366
669;2016-12-30;De_Gaulle_vers_Nord;198;NA;335
669;2017-01-01;De_Gaulle_vers_Nord;43;NA;0
669;2017-01-12;De_Gaulle_vers_Nord;398;NA;461
669;2017-01-15;De_Gaulle_vers_Nord;88;NA;126
669;2017-01-21;De_Gaulle_vers_Nord;135;NA;176
669;2017-02-04;De_Gaulle_vers_Nord;126;NA;121
669;2017-02-06;De_Gaulle_vers_Nord;435;NA;393
669;2017-02-08;De_Gaulle_vers_Nord;455;NA;411
669;2017-02-16;De_Gaulle_vers_Nord;431;NA;418
669;2017-03-05;De_Gaulle_vers_Nord;69;NA;109
669;2017-03-15;De_Gaulle_vers_Nord;547;NA;470
669;2017-03-16;De_Gaulle_vers_Nord;567;NA;480
669;2017-04-15;De_Gaulle_vers_Nord;139;NA;212
669;2017-04-16;De_Gaulle_vers_Nord;99;NA;174
669;2017-04-28;De_Gaulle_vers_Nord;550;NA;542
669;2017-05-03;De_Gaulle_vers_Nord;558;NA;598
669;2017-05-18;De_Gaulle_vers_Nord;435;NA;588
669;2017-06-01;De_Gaulle_vers_Nord;675;NA;574
669;2017-06-10;De_Gaulle_vers_Nord;251;NA;296
669;2017-06-23;De_Gaulle_vers_Nord;680;NA;567
669;2017-06-25;De_Gaulle_vers_Nord;224;NA;254
669;2017-07-06;De_Gaulle_vers_Nord;594;NA;562
669;2017-07-19;De_Gaulle_vers_Nord;413;NA;508
